Date,Equity,Cash,Return,Peak,Drawdown
2022-01-07,1135.4589369352032,1135.4589369352032,0.0,1140.683622713966,-0.004580311029917413
2022-01-10,1135.4589369352032,1135.4589369352032,0.0,1140.683622713966,-0.004580311029917413
2022-01-11,1135.4589369352032,1135.4589369352032,0.0,1140.683622713966,-0.004580311029917413
2022-01-12,1135.4589369352032,1135.4589369352032,0.0,1140.683622713966,-0.004580311029917413
2022-01-13,1135.4589369352032,1135.4589369352032,0.0,1140.683622713966,-0.004580311029917413
2022-01-14,1135.4589369352032,1135.4589369352032,0.0,1140.683622713966,-0.004580311029917413
2022-01-18,1135.4589369352032,1135.4589369352032,0.0,1140.683622713966,-0.004580311029917413
2022-01-19,1135.4589369352032,1135.4589369352032,0.0,1140.683622713966,-0.004580311029917413
2022-01-20,1135.4589369352032,1135.4589369352032,0.0,1140.683622713966,-0.004580311029917413
2022-01-21,1135.4589369352032,1135.4589369352032,0.0,1140.683622713966,-0.004580311029917413
2022-01-24,1135.4589369352032,1135.4589369352032,0.0,1140.683622713966,-0.004580311029917413
2022-01-25,1135.4589369352032,1135.4589369352032,0.0,1140.683622713966,-0.004580311029917413
2022-01-26,1135.4589369352032,1135.4589369352032,0.0,1140.683622713966,-0.004580311029917413
2022-01-27,1135.4589369352032,1135.4589369352032,0.0,1140.683622713966,-0.004580311029917413
2022-01-28,1135.4589369352032,1135.4589369352032,0.0,1140.683622713966,-0.004580311029917413
2022-01-31,1134.463485174828,794.8212558546422,-0.0008766955175516511,1140.683622713966,-0.005452991009320174
2022-02-01,1137.5738384119609,968.1403241253112,0.0027416953280374745,1140.683622713966,-0.0027262461212568916
2022-02-02,1155.7104717334062,639.7947688368309,0.015943258106888125,1155.7104717334062,0.0
2022-02-03,1143.0773145389674,522.5221880684527,-0.010931074437260047,1155.7104717334062,-0.010931074437260066
2022-02-04,1140.8423366076943,517.3196411413815,-0.001955229014561022,1155.7104717334062,-0.012864930697921027
2022-02-07,1140.6457804819236,517.3196411413815,-0.00017229035026444794,1155.7104717334062,-0.013035004544769455
2022-02-08,1147.883272581215,517.3196411413815,0.006345082954879677,1155.7104717334062,-0.006772629775043529
2022-02-09,1159.6690913750697,397.66406732967096,0.010267436659611162,1159.6690913750697,0.0
2022-02-10,1141.4904484411097,397.66406732967096,-0.01567571565816661,1159.6690913750697,-0.015675715658166556
2022-02-11,1118.669069638214,402.5654506623465,-0.01999261477313452,1159.6690913750697,-0.03535493188685414
2022-02-14,1121.1952088835944,402.5654506623465,0.0022581649157398243,1159.6690913750697,-0.033176604237899546
2022-02-15,1144.0139489450505,402.5654506623465,0.020352156235288632,1159.6690913750697,-0.0134996634354169
2022-02-16,1142.367137446707,402.5654506623465,-0.0014395029884576305,1159.6690913750697,-0.01491973361801606
2022-02-17,1121.390427006259,563.6567143533334,-0.018362494641900096,1159.6690913750697,-0.0330082647312968
2022-02-18,1111.6027492031312,726.6576049743612,-0.008728162437820708,1159.6690913750697,-0.04144832567275215
2022-02-22,1102.8266906884724,887.4936695938147,-0.007894959346718133,1159.6690913750697,-0.049016052173294404
2022-02-23,1090.6523472888819,1090.6523472888819,-0.011039217224594333,1159.6690913750697,-0.059514170550455645
2022-02-24,1090.6523472888819,1090.6523472888819,0.0,1159.6690913750697,-0.059514170550455645
2022-02-25,1090.6523472888819,1090.6523472888819,0.0,1159.6690913750697,-0.059514170550455645
2022-02-28,1091.5563913052458,927.0544951955496,0.0008289020957148452,1159.6690913750697,-0.05873459987543489
2022-03-01,1089.3730397185554,927.0544951955496,-0.0020002187739285304,1159.6690913750697,-0.06061733660001335
2022-03-02,1095.0745739690983,763.6485392377663,0.00523377579824813,1159.6690913750697,-0.05570081835101673
2022-03-03,1085.0913242970857,763.6485392377663,-0.009116502117137326,1159.6690913750697,-0.06430952383973075
2022-03-04,1082.4601591440066,600.8848405932034,-0.002424832909601937,1159.6690913750697,-0.06657841689952526
2022-03-07,1072.823614598537,600.8848405932034,-0.00890244732248624,1159.6690913750697,-0.07488815337274898
2022-03-08,1071.1393433651356,752.5026880168575,-0.0015699423563040327,1159.6690913750697,-0.07634052564508774
2022-03-09,1078.480319065914,752.5026880168575,0.006853427377352839,1159.6690913750697,-0.07001029251619237
2022-03-10,1074.8715350202615,752.5026880168575,-0.0033461751520678096,1159.6690913750697,-0.07312220096705352
2022-03-11,1066.359313108761,752.5026880168575,-0.007919292337888684,1159.6690913750697,-0.08046241721909421
2022-03-14,1063.2621129373465,752.5026880168575,-0.002904462063903379,1159.6690913750697,-0.08313317924461475
2022-03-15,1074.2184861107667,922.6962902714114,0.010304489401162131,1159.6690913750697,-0.07368533480786364
2022-03-16,1081.6040019457037,922.6962902714114,0.006875245520747253,1159.6690913750697,-0.06731669405519887
2022-03-17,1087.4863213933456,922.6962902714114,0.005438514869638311,1159.6690913750697,-0.06224428202715468
2022-03-18,1093.1338550492305,650.824709923075,0.005193199716433172,1159.6690913750697,-0.057374329298494495
2022-03-21,1096.9705009659992,486.8546316656905,0.003509767718790302,1159.6690913750697,-0.054065932148563194
2022-03-22,1125.2604704472676,510.3050363990443,0.025789179796864126,1159.6690913750697,-0.02967106839676333
2022-03-23,1116.6916229676908,510.3050363990443,-0.0076149902219269094,1159.6690913750697,-0.037060113722974734
2022-03-24,1121.1226679217025,510.3050363990443,0.00396801127802493,1159.6690913750697,-0.03323915739416754
2022-03-25,1128.7017861206828,510.3050363990443,0.00676029342358242,1159.6690913750697,-0.026703570427722326
2022-03-28,1128.4981333108608,510.3050363990443,-0.00018043101581499688,1159.6690913750697,-0.026879183291199163
2022-03-29,1132.9214865076572,689.4079864946057,0.003919681447605905,1159.6690913750697,-0.023064859679666663
2022-03-30,1126.854042204444,689.4079864946057,-0.005355573511026446,1159.6690913750697,-0.02829690763915709
2022-03-31,1114.8400611504371,689.4079864946057,-0.010661523679237339,1159.6690913750697,-0.03865674316755036
2022-04-01,1116.6258056889715,689.4079864946057,0.0016017943746042818,1159.6690913750697,-0.03711686894669231
2022-04-04,1114.8238674327588,689.4079864946057,-0.001613735100005953,1159.6690913750697,-0.038670707252476635
2022-04-05,1112.1145904073808,943.2087402142296,-0.0024302287603664707,1159.6690913750697,-0.04100695734789438
2022-04-06,1114.4652414808793,943.2087402142296,0.0021136770381164904,1159.6690913750697,-0.038979955773927065
2022-04-07,1116.6575585442458,943.2087402142296,0.001967147095994992,1159.6690913750697,-0.0370894879847347
2022-04-08,1118.0703850961931,943.2087402142296,0.0012652281275820076,1159.6690913750697,-0.035871186520588516
2022-04-11,1117.290894584774,1117.290894584774,-0.0006971748127932997,1159.6690913750697,-0.0365433528456347
2022-04-12,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-04-13,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-04-14,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-04-18,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-04-19,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-04-20,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-04-21,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-04-22,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-04-25,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-04-26,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-04-27,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-04-28,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-04-29,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-05-02,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-05-03,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-05-04,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-05-05,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-05-06,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-05-09,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-05-10,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-05-11,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-05-12,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-05-13,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-05-16,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-05-17,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-05-18,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-05-19,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-05-20,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-05-23,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-05-24,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-05-25,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-05-26,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-05-27,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-05-31,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-06-01,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-06-02,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-06-03,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-06-06,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-06-07,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-06-08,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-06-09,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-06-10,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-06-13,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-06-14,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-06-15,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-06-16,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-06-17,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-06-21,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-06-22,1117.290894584774,1117.290894584774,0.0,1159.6690913750697,-0.0365433528456347
2022-06-23,1120.7916693315808,949.6972603970578,0.0031332706314659564,1159.6690913750697,-0.033524582428415196
2022-06-24,1121.115730634399,840.5937519986857,0.00028913607379976725,1159.6690913750697,-0.03324513952075448
2022-06-27,1124.2947937713184,840.5937519986857,0.002835624414190052,1159.6690913750697,-0.030503785835842595
2022-06-28,1122.0592092942024,840.5937519986857,-0.001988432650850358,1159.6690913750697,-0.0324315637629624
2022-06-29,1124.4793659562142,840.5937519986857,0.0021568885509473112,1159.6690913750697,-0.030344626480584634
2022-06-30,1125.0021752421862,840.5937519986857,0.0004649345304148511,1159.6690913750697,-0.02989380021483317
2022-07-01,1126.652839316873,840.5937519986857,0.0014672541182700893,1159.6690913750697,-0.028470407898039125
2022-07-05,1121.6594820502737,840.5937519986857,-0.00443202829864342,1159.6690913750697,-0.032776254543204514
2022-07-06,1125.1530437469523,840.5937519986857,0.0031146366188541386,1159.6690913750697,-0.029763704046979627
2022-07-07,1124.9885408225596,840.5937519986857,-0.0001462049321263592,1159.6690913750697,-0.029905557378775947
2022-07-08,1126.1979957892654,840.5937519986857,0.0010750820322324994,1159.6690913750697,-0.02886262627394523
2022-07-11,1125.8806417906874,840.5937519986857,-0.0002817923666749156,1159.6690913750697,-0.029136285372853978
2022-07-12,1123.6664089354178,840.5937519986857,-0.0019666674895021385,1159.6690913750697,-0.031045651477148453
2022-07-13,1118.645446196905,1012.1170516613515,-0.004468374865161162,1159.6690913750697,-0.03537530273357658
2022-07-14,1118.8080849671883,1118.8080849671883,0.00014538902458882674,1159.6690913750697,-0.035235056889746666
2022-07-15,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-07-18,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-07-19,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-07-20,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-07-21,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-07-22,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-07-25,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-07-26,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-07-27,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-07-28,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-07-29,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-08-01,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-08-02,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-08-03,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-08-04,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-08-05,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-08-08,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-08-09,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-08-10,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-08-11,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-08-12,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-08-15,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-08-16,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-08-17,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-08-18,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-08-19,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-08-22,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-08-23,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-08-24,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-08-25,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-08-26,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-08-29,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-08-30,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-08-31,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-09-01,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-09-02,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-09-06,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-09-07,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-09-08,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-09-09,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-09-12,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-09-13,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-09-14,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-09-15,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-09-16,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-09-19,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-09-20,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-09-21,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-09-22,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-09-23,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-09-26,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-09-27,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-09-28,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-09-29,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-09-30,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-10-03,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-10-04,1118.8080849671883,1118.8080849671883,0.0,1159.6690913750697,-0.035235056889746666
2022-10-05,1125.627990127768,950.98687222211,0.006095688127584209,1159.6690913750697,-0.029354150680119998
2022-10-06,1130.7429189982026,1130.7429189982026,0.004544066881149611,1159.6690913750697,-0.02494347102290019
2022-10-07,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-10-10,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-10-11,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-10-12,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-10-13,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-10-14,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-10-17,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-10-18,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-10-19,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-10-20,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-10-21,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-10-24,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-10-25,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-10-26,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-10-27,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-10-28,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-10-31,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-11-01,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-11-02,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-11-03,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-11-04,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-11-07,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-11-08,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-11-09,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-11-10,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-11-11,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-11-14,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-11-15,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-11-16,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-11-17,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-11-18,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-11-21,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-11-22,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-11-23,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-11-25,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-11-28,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-11-29,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-11-30,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-12-01,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-12-02,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-12-05,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-12-06,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-12-07,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-12-08,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-12-09,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-12-12,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-12-13,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-12-14,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-12-15,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-12-16,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-12-19,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-12-20,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-12-21,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-12-22,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-12-23,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-12-27,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-12-28,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-12-29,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2022-12-30,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-01-03,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-01-04,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-01-05,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-01-06,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
