Date,Equity,Cash,Return,Peak,Drawdown
2023-01-09,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-01-10,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-01-11,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-01-12,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-01-13,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-01-17,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-01-18,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-01-19,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-01-20,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-01-23,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-01-24,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-01-25,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-01-26,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-01-27,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-01-30,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-01-31,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-02-01,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-02-02,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-02-03,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-02-06,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-02-07,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-02-08,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-02-09,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-02-10,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-02-13,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-02-14,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-02-15,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-02-16,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-02-17,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-02-21,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-02-22,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-02-23,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-02-24,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-02-27,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-02-28,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-03-01,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-03-02,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-03-03,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-03-06,1130.7429189982026,1130.7429189982026,0.0,1159.6690913750697,-0.02494347102290019
2023-03-07,1127.5383462511877,961.1314811484723,-0.0028340418437942105,1159.6690913750697,-0.027706822026086052
2023-03-08,1127.0435225181927,961.1314811484723,-0.0004388531304856391,1159.6690913750697,-0.02813351593098977
2023-03-09,1125.106641049041,961.1314811484723,-0.00171855073069771,1159.6690913750697,-0.0298037177873272
2023-03-10,1121.5768984203437,1121.5768984203437,-0.0031372516167944564,1159.6690913750697,-0.03284746764230685
2023-03-13,1121.5768984203437,1121.5768984203437,0.0,1159.6690913750697,-0.03284746764230685
2023-03-14,1121.5768984203437,1121.5768984203437,0.0,1159.6690913750697,-0.03284746764230685
2023-03-15,1121.5768984203437,1121.5768984203437,0.0,1159.6690913750697,-0.03284746764230685
2023-03-16,1121.5768984203437,1121.5768984203437,0.0,1159.6690913750697,-0.03284746764230685
2023-03-17,1121.5768984203437,1121.5768984203437,0.0,1159.6690913750697,-0.03284746764230685
2023-03-20,1121.5768984203437,1121.5768984203437,0.0,1159.6690913750697,-0.03284746764230685
2023-03-21,1121.5768984203437,1121.5768984203437,0.0,1159.6690913750697,-0.03284746764230685
2023-03-22,1121.5768984203437,1121.5768984203437,0.0,1159.6690913750697,-0.03284746764230685
2023-03-23,1121.5768984203437,1121.5768984203437,0.0,1159.6690913750697,-0.03284746764230685
2023-03-24,1121.5768984203437,1121.5768984203437,0.0,1159.6690913750697,-0.03284746764230685
2023-03-27,1121.5768984203437,1121.5768984203437,0.0,1159.6690913750697,-0.03284746764230685
2023-03-28,1121.5768984203437,1121.5768984203437,0.0,1159.6690913750697,-0.03284746764230685
2023-03-29,1124.5168192532417,953.3403636572922,0.0026212387550408334,1159.6690913750697,-0.030312329942454898
2023-03-30,1125.3170343911902,953.3403636572922,0.0007116079761972927,1159.6690913750697,-0.029622292462021884
2023-03-31,1125.456202241268,953.3403636572922,0.00012366990441337045,1159.6690913750697,-0.029502285943685782
2023-04-03,1135.737227165781,1135.737227165781,0.00913498446588945,1159.6690913750697,-0.020636804401600192
2023-04-04,1135.737227165781,1135.737227165781,0.0,1159.6690913750697,-0.020636804401600192
2023-04-05,1135.737227165781,1135.737227165781,0.0,1159.6690913750697,-0.020636804401600192
2023-04-06,1135.737227165781,1135.737227165781,0.0,1159.6690913750697,-0.020636804401600192
2023-04-10,1135.737227165781,1135.737227165781,0.0,1159.6690913750697,-0.020636804401600192
2023-04-11,1135.737227165781,1135.737227165781,0.0,1159.6690913750697,-0.020636804401600192
2023-04-12,1135.737227165781,1135.737227165781,0.0,1159.6690913750697,-0.020636804401600192
2023-04-13,1135.737227165781,1135.737227165781,0.0,1159.6690913750697,-0.020636804401600192
2023-04-14,1135.737227165781,1135.737227165781,0.0,1159.6690913750697,-0.020636804401600192
2023-04-17,1135.737227165781,1135.737227165781,0.0,1159.6690913750697,-0.020636804401600192
2023-04-18,1135.737227165781,1135.737227165781,0.0,1159.6690913750697,-0.020636804401600192
2023-04-19,1135.737227165781,1135.737227165781,0.0,1159.6690913750697,-0.020636804401600192
2023-04-20,1135.737227165781,1135.737227165781,0.0,1159.6690913750697,-0.020636804401600192
2023-04-21,1135.737227165781,1135.737227165781,0.0,1159.6690913750697,-0.020636804401600192
2023-04-24,1135.737227165781,1135.737227165781,0.0,1159.6690913750697,-0.020636804401600192
2023-04-25,1135.737227165781,1135.737227165781,0.0,1159.6690913750697,-0.020636804401600192
2023-04-26,1135.737227165781,1135.737227165781,0.0,1159.6690913750697,-0.020636804401600192
2023-04-27,1135.737227165781,1135.737227165781,0.0,1159.6690913750697,-0.020636804401600192
2023-04-28,1135.737227165781,1135.737227165781,0.0,1159.6690913750697,-0.020636804401600192
2023-05-01,1135.737227165781,1135.737227165781,0.0,1159.6690913750697,-0.020636804401600192
2023-05-02,1135.737227165781,1135.737227165781,0.0,1159.6690913750697,-0.020636804401600192
2023-05-03,1135.737227165781,1135.737227165781,0.0,1159.6690913750697,-0.020636804401600192
2023-05-04,1135.737227165781,1135.737227165781,0.0,1159.6690913750697,-0.020636804401600192
2023-05-05,1135.737227165781,1135.737227165781,0.0,1159.6690913750697,-0.020636804401600192
2023-05-08,1135.737227165781,1135.737227165781,0.0,1159.6690913750697,-0.020636804401600192
2023-05-09,1135.8268717585377,965.3766430909138,7.893075142084705e-05,1159.6690913750697,-0.020559502528657785
2023-05-10,1139.287153038947,965.3766430909138,0.0030464865433690314,1159.6690913750697,-0.017575650233080616
2023-05-11,1139.5381578986658,965.3766430909138,0.00022031746697859234,1159.6690913750697,-0.017359204988841952
2023-05-12,1136.203379048116,965.3766430909138,-0.002926430174746586,1159.6690913750697,-0.020234834662299594
2023-05-15,1140.0043097810008,965.3766430909138,0.0033452908193858377,1159.6690913750697,-0.016957235249541357
2023-05-16,1147.265521794295,1147.265521794295,0.006369460142382266,1159.6690913750697,-0.01069578354120595
2023-05-17,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-05-18,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-05-19,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-05-22,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-05-23,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-05-24,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-05-25,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-05-26,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-05-30,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-05-31,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-06-01,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-06-02,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-06-05,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-06-06,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-06-07,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-06-08,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-06-09,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-06-12,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-06-13,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-06-14,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-06-15,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-06-16,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-06-20,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-06-21,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-06-22,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-06-23,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-06-26,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-06-27,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-06-28,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-06-29,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-06-30,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-07-03,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-07-05,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-07-06,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-07-07,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-07-10,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-07-11,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-07-12,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-07-13,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-07-14,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-07-17,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-07-18,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-07-19,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-07-20,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-07-21,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-07-24,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-07-25,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-07-26,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-07-27,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-07-28,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-07-31,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-08-01,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-08-02,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-08-03,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-08-04,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-08-07,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-08-08,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-08-09,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-08-10,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-08-11,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-08-14,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-08-15,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-08-16,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-08-17,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-08-18,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-08-21,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-08-22,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-08-23,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-08-24,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-08-25,1147.265521794295,1147.265521794295,0.0,1159.6690913750697,-0.01069578354120595
2023-08-28,1147.4097956275186,975.1756935251507,0.0001257545271631244,1159.6690913750697,-0.01057137405724479
2023-08-29,1160.7118430507371,975.1756935251507,0.011593109518420741,1160.7118430507371,0.0
2023-08-30,1160.6036376758193,975.1756935251507,-9.322328842054084e-05,1160.7118430507371,-9.322328842050585e-05
2023-08-31,1161.3322205335987,975.1756935251507,0.0006277619974019988,1161.3322205335987,0.0
2023-09-01,1151.8858913032816,975.1756935251507,-0.00813404559289399,1161.3322205335987,-0.00813404559289401
2023-09-05,1160.1996709427933,975.1756935251507,0.007217537520235906,1161.3322205335987,-0.0009752158519162044
2023-09-06,1156.9535096952616,975.1756935251507,-0.0027979332599653572,1161.3322205335987,-0.003770420523013875
2023-09-07,1157.264170089035,801.6326670708614,0.0002685158834558887,1161.3322205335987,-0.0035029170573556215
2023-09-08,1155.827570384536,801.6326670708614,-0.0012413757736821074,1161.3322205335987,-0.004739944394665463
2023-09-11,1176.4705917550746,801.6326670708614,0.017859948922719138,1176.4705917550746,0.0
2023-09-12,1171.9836755418198,801.6326670708614,-0.0038138787698561716,1176.4705917550746,-0.003813878769856119
2023-09-13,1175.094263960807,801.6326670708614,0.002654122650257218,1176.4705917550746,-0.0011698786216273857
2023-09-14,1180.054507952429,980.9566181038216,0.004221145608270582,1180.054507952429,0.0
2023-09-15,1178.929172053285,1178.929172053285,-0.0009536304395775241,1180.054507952429,-0.0009536304395775525
2023-09-18,1178.929172053285,1178.929172053285,0.0,1180.054507952429,-0.0009536304395775525
2023-09-19,1178.929172053285,1178.929172053285,0.0,1180.054507952429,-0.0009536304395775525
2023-09-20,1178.929172053285,1178.929172053285,0.0,1180.054507952429,-0.0009536304395775525
2023-09-21,1178.929172053285,1178.929172053285,0.0,1180.054507952429,-0.0009536304395775525
2023-09-22,1178.929172053285,1178.929172053285,0.0,1180.054507952429,-0.0009536304395775525
2023-09-25,1178.929172053285,1178.929172053285,0.0,1180.054507952429,-0.0009536304395775525
2023-09-26,1178.929172053285,1178.929172053285,0.0,1180.054507952429,-0.0009536304395775525
2023-09-27,1178.929172053285,1178.929172053285,0.0,1180.054507952429,-0.0009536304395775525
2023-09-28,1178.929172053285,1178.929172053285,0.0,1180.054507952429,-0.0009536304395775525
2023-09-29,1178.929172053285,1178.929172053285,0.0,1180.054507952429,-0.0009536304395775525
2023-10-02,1179.6857777062946,1002.0897962452922,0.0006417736289381359,1180.054507952429,-0.00031246882550723943
2023-10-03,1170.8983969221838,884.7643332797209,-0.007448916440440989,1180.054507952429,-0.007759057711776787
2023-10-04,1178.9051512410836,884.7643332797209,0.0068381290297656605,1180.054507952429,-0.0009739861197935643
2023-10-05,1178.7522614984407,884.7643332797209,-0.00012968790787104556,1180.054507952429,-0.0011035477134424393
2023-10-06,1188.9676284843276,884.7643332797209,0.008666254411169527,1188.9676284843276,0.0
2023-10-09,1187.2626424496204,884.7643332797209,-0.0014340054294671445,1188.9676284843276,-0.0014340054294671356
2023-10-10,1193.769511575315,706.6749369122778,0.005480564192830384,1193.769511575315,0.0
2023-10-11,1194.4495835926725,706.6749369122778,0.0005696845251643712,1194.4495835926725,0.0
2023-10-12,1196.5619299264047,706.6749369122778,0.0017684683914231947,1196.5619299264047,0.0
2023-10-13,1187.0087638037423,706.6749369122778,-0.007983845953756785,1196.5619299264047,-0.007983845953756783
2023-10-16,1192.6033362575936,706.6749369122778,0.004713168617157981,1196.5619299264047,-0.0033083065487923106
2023-10-17,1185.8113135467845,706.6749369122778,-0.0056951230172829215,1196.5619299264047,-0.008984588353301022
2023-10-18,1173.2323875868722,817.1605638639973,-0.010607864688260138,1196.5619299264047,-0.019497145744029654
2023-10-19,1170.7778912782605,817.1605638639973,-0.0020920802516031234,1196.5619299264047,-0.02154843640205902
2023-10-20,1166.2325563157947,641.0126228201713,-0.0038823204608887663,1196.5619299264047,-0.025347098927403965
2023-10-23,1164.8269160799873,816.7870583357812,-0.0012052829671020948,1196.5619299264047,-0.026521831467903413
2023-10-24,1166.0465936567161,816.7870583357812,0.0010470891081684197,1196.5619299264047,-0.02550251308059366
2023-10-25,1165.4232951221948,816.7870583357812,-0.0005345399900074099,1196.5619299264047,-0.026023420957513765
2023-10-26,1160.4152288388284,816.7870583357812,-0.004297207979561901,1196.5619299264047,-0.03020880088488149
2023-10-27,1154.859806567423,980.8607024864866,-0.004787443436919059,1196.5619299264047,-0.03485162139626705
2023-10-30,1160.1060107105668,980.8607024864866,0.004542719482754309,1196.5619299264047,-0.03046722305303505
2023-10-31,1161.1594085842207,806.8448008799016,0.0009080186327183881,1196.5619299264047,-0.029586869226535896
2023-11-01,1173.8290812345183,632.6708895922685,0.010911225932144442,1196.5619299264047,-0.018998472309147068
2023-11-02,1178.9534230755607,517.124335020742,0.0043654923216360775,1196.5619299264047,-0.014715917672499364
2023-11-03,1189.7362096267125,706.1625576453573,0.009146066621548599,1196.5619299264047,-0.0057044438143807686
2023-11-06,1190.6126523153891,527.7021262013504,0.0007366697605610817,1196.5619299264047,-0.004971976345078475
2023-11-07,1201.491224064961,902.6485663033947,0.009136952919504227,1201.491224064961,0.0
2023-11-08,1202.589679754285,902.6485663033947,0.0009142436226938777,1202.589679754285,0.0
2023-11-09,1199.0434305535018,722.2601143402519,-0.0029488438662701455,1202.589679754285,-0.0029488438662701624
2023-11-10,1207.204352563785,722.2601143402519,0.006806193839464125,1207.204352563785,0.0
2023-11-13,1205.8286896243924,722.2601143402519,-0.001139544383244706,1207.204352563785,-0.0011395443832447438
2023-11-14,1211.6176648016067,722.2601143402519,0.004800827204582081,1211.6176648016067,0.0
2023-11-15,1213.7566671562618,846.097634263898,0.0017654103408977218,1213.7566671562618,0.0
2023-11-16,1216.9697037672402,846.097634263898,0.002647183490663174,1216.9697037672402,0.0
2023-11-17,1216.2676067371042,846.097634263898,-0.0005769223571979731,1216.9697037672402,-0.0005769223571980213
2023-11-20,1219.5012300580174,1033.0271517702308,0.002658644613242833,1219.5012300580174,0.0
2023-11-21,1220.5224009152141,1033.0271517702308,0.0008373676319688439,1220.5224009152141,0.0
2023-11-22,1222.5509430234288,1033.0271517702308,0.001662027756879736,1222.5509430234288,0.0
2023-11-24,1220.067013911329,1033.0271517702308,-0.002031759188665716,1222.5509430234288,-0.002031759188665692
2023-11-27,1219.763422575406,1033.0271517702308,-0.0002488316891298137,1222.5509430234288,-0.002280085311724667
2023-11-28,1220.7155954017107,1033.0271517702308,0.0007806209045804202,1222.5509430234288,-0.0015012442894028805
2023-11-29,1217.7900788919046,1217.7900788919046,-0.002396558642181801,1222.5509430234288,-0.0038942051116089334
2023-11-30,1217.7900788919046,1217.7900788919046,0.0,1222.5509430234288,-0.0038942051116089334
2023-12-01,1217.7900788919046,1217.7900788919046,0.0,1222.5509430234288,-0.0038942051116089334
2023-12-04,1217.7900788919046,1217.7900788919046,0.0,1222.5509430234288,-0.0038942051116089334
2023-12-05,1217.7900788919046,1217.7900788919046,0.0,1222.5509430234288,-0.0038942051116089334
2023-12-06,1217.7900788919046,1217.7900788919046,0.0,1222.5509430234288,-0.0038942051116089334
2023-12-07,1217.7900788919046,1217.7900788919046,0.0,1222.5509430234288,-0.0038942051116089334
2023-12-08,1217.7900788919046,1217.7900788919046,0.0,1222.5509430234288,-0.0038942051116089334
2023-12-11,1217.7900788919046,1217.7900788919046,0.0,1222.5509430234288,-0.0038942051116089334
2023-12-12,1217.7900788919046,1217.7900788919046,0.0,1222.5509430234288,-0.0038942051116089334
2023-12-13,1217.7900788919046,1217.7900788919046,0.0,1222.5509430234288,-0.0038942051116089334
2023-12-14,1217.7900788919046,1217.7900788919046,0.0,1222.5509430234288,-0.0038942051116089334
2023-12-15,1217.7900788919046,1217.7900788919046,0.0,1222.5509430234288,-0.0038942051116089334
2023-12-18,1217.7900788919046,1217.7900788919046,0.0,1222.5509430234288,-0.0038942051116089334
2023-12-19,1217.7900788919046,1217.7900788919046,0.0,1222.5509430234288,-0.0038942051116089334
2023-12-20,1217.7900788919046,1217.7900788919046,0.0,1222.5509430234288,-0.0038942051116089334
2023-12-21,1217.7900788919046,1217.7900788919046,0.0,1222.5509430234288,-0.0038942051116089334
2023-12-22,1217.7900788919046,1217.7900788919046,0.0,1222.5509430234288,-0.0038942051116089334
2023-12-26,1217.7900788919046,1217.7900788919046,0.0,1222.5509430234288,-0.0038942051116089334
2023-12-27,1217.7900788919046,1217.7900788919046,0.0,1222.5509430234288,-0.0038942051116089334
2023-12-28,1217.7900788919046,1217.7900788919046,0.0,1222.5509430234288,-0.0038942051116089334
2023-12-29,1217.7900788919046,1217.7900788919046,0.0,1222.5509430234288,-0.0038942051116089334
2024-01-02,1217.7900788919046,1217.7900788919046,0.0,1222.5509430234288,-0.0038942051116089334
2024-01-03,1217.7900788919046,1217.7900788919046,0.0,1222.5509430234288,-0.0038942051116089334
2024-01-04,1218.839288840358,1035.121567058119,0.000861568809468416,1222.5509430234288,-0.0030359914278023244
2024-01-05,1216.1332456736395,1035.121567058119,-0.002220180454876153,1222.5509430234288,-0.005249431433849266
2024-01-08,1215.857695586167,1035.121567058119,-0.00022657886251598036,1222.5509430234288,-0.005474820886162059
2024-01-09,1216.4158611479706,1035.121567058119,0.0004590714553438513,1222.5509430234288,-0.005018262764810247
